text,is_deceptive,explanation
"On Fri, 6 Sep 2002, Russell Turpin wrote:
> You seem not to know what a ""poor man's divorce"" is.
I know very little in general. I hope you can excuse me for that.
> It is an old term, from the time when divorce was
> difficult, but walking was easy, and identity was
> not so locked down as it is today. Not every widow
> had a dead husband.
Yeah, you could always run away, strangle your wife, your wife could
always poison you, scooby dooby doo. It wasn't the rule, and I don't feel
like desintegrating into a nitpicking orgy. You win.
> >I'm seeing lack of innovation ..
>
> That doesn't tell us anything except what is
> happening in Eugen Leitl's life. The more common
Yeah, I happen to live in a small hole, under the roots of an old oak
tree. You don't, so innovation is a global phenomenon.
> observation is that the rate of change is increasing.
> Do you have any data that might persuade us that what
> you see is more telling than what others see?
>
> >gerontocracy favors gerontocracy.
>
> I would have thought that gerontocracy favors biotech
> research and plenty of young workers to pay taxes.
So thought I, but apparently all it favours is a lot of whining about good
old times, the inability of youngn's to pay for your pension and the
health insurance, and the generic influx of uncouth furriners, which must
be stopped, Somehow.
> Note that the fertility rate doesn't result from
> decisions made by the old, but by the young. If we
Uh, I'm kinda aware of that.
> want more kids, we have to convince people who are
> in their twenties to become parents.
Now we're talking. Got a plan?",False,"This email does not appear to be phishing. It seems to be a conversation between two individuals discussing various topics such as divorce, innovation, and gerontocracy. There are no signs of any attempt to deceive or manipulate the recipient into disclosing sensitive information or performing any malicious actions."
"To ensure delivery to your inbox, please add USAA.Web.Services@customermail.usaa.com to your address book.
Account Information Update
View Accounts | Privacy Promise | Contact Us
USAA SECURITY ZONE
Account
Update
USAA #
Dear Customer,
We've posted a new security safeguard for you on usaa.com. To protect you and your financial information, It is now mandatory that you sign in to your account with in 48 hours to update and confirm your personal information so you can enjoy the usage of your USAA account and to avoid your account restricted.
Please use the sign in button below to sign in to your account and update your personal information. Also keep your e-mail address updated so you can continue to receive notification of new messages from USAA.
Sign On
We value your business and the opportunity to serve all your financial needs.
Thank you,
USAA
Privacy Promise
Please do not reply to this e-mail. To contact USAA, visit our secure contact page.
9800 Fredericksburg Road, San Antonio, TX 78288-9876",True,"This is a phishing email. Several red flags indicate that it is deceptive. The email requests the recipient to click on a link to update personal information, which is a common tactic used by phishers to trick individuals into providing their sensitive information. The email also contains grammatical errors and is designed to create a sense of urgency, both of which are typical of phishing emails."
"I need everyone to send on this time!
TeenScreen is really on the run. If we get our message
to enough people right now, we'll win this game.
TeenScreen will completely disappear and the youth of
America can grow up safely without TeenScreen's
intervention and drugs.
In the last week, there was an article on raising
money for suicide programs in the Vallejo (California)
Times-Herald. Then on Friday they published a letter
to the editor from TeenScreen's director, full of
lies, and with the total intention to gain support for
their suppressive cause.
We need to overwhelm this paper with true data.
Do you know why TeenScreen has been able to get so
far? Because there is a vacuum of information on
suicide. If TeenScreen is the only one popping up and
saying 'here's a solution', they'll win.
The assignment:
1. Read Leslie MacGuire's letter at this link or the
text at the bottom of this message:

2. Rip her to shreds.
Write a letter to the editor and send it to
opinion@timesheraldonline.com
You can write what you want but I have a suggestion.
-If your last name begins with A-C, L-M, or S-Z, I
want you to state that you are writing in response to
MacGuire's letter. You can say almost anything and you
don't have to be nice. I suggest that you point out
that her letter is just advertising, not public
opinion, that suicide screening has never been shown
to reduce suicide, that TeenScreen just leads to more
drugging with drugs known to cause suicide, and that
the use of TeenScreen takes money and effort away from
programs that actually are proven to work! - like
volunteer suicide hotlines, improving education, drug
abuse prevention programs, religious programs. Hell,
you can throw in ""Set a Good Example"" contest and ""The
Way to Happiness"" if you feel like. It will make them
look it up.
-If your last name begins with the other letters, I
suggest that you ignore Leslie and write a letter to
the editor in response to the original article. I
can't deliver you a copy of that article because it's
fee-based. I'm sure it says something about raising
money to prevent suicide and that's all you really
need to know. Your letter mention things like the fact
that mental health screening is bad and just leads to
more psych drug use, that our leaders should find the
true and workable solutions and not just accept any
program that is offered. Also you could bring out the
fact that
suicide is VERY rare, not an epidemic, that there are
other more serious problems like illiteracy and drug
abuse.
3. And report compliance by email.
Thank you!
Doyle
______________________________
LETTER TEXT:
A critical issue
Thank you for your article regarding the recent walk
to raise money for suicide prevention programs
(""Shining a light in the darkness of suicide,"" May
22). Coverage on this important topic helps to shed
light on the critical issue of suicide, a very real
and prevalent problem that is too often overlooked.
In California, suicide is the third leading cause of
death for 15- to
19-year-olds. Studies by the Centers for Disease
Control and Prevention (CDC) show that 17 percent of
American high school students think seriously about
suicide and 9 percent have made a suicide attempt.
Research tells us that 90 percent of youth who die by
suicide suffer from a diagnosable and treatable mental
illness at the time of their death, but the vast
majority of these teens are not known to their
parents, teachers or other adults as suffering from a
mental disorder.
In response to this public health crisis, Columbia
University has spent more than a decade developing,
implementing, and evaluating its TeenScreen Program.
TeenScreen is a voluntary mental health screening
program that provides communities throughout the
nation with free tools and training to identify youth
who are at risk for suicide and those suffering from
unidentified mental illness. Screening is always
voluntary and no child is screened without a parent's
permission.
Mental illness and suicide are public health issues
which should be public concerns. I applaud your
community for taking interest in this critical issue,
and strongly encourage parents, health professionals,
educators and others in your community to prioritize
early intervention and prevention initiatives
including mental health screening to help prevent
unnecessary suffering and the tragedy of suicide.
Leslie McGuire, Director, Columbia University
TeenScreen Program
__________________________________________________
Do You Yahoo!?
Tired of spam?  Yahoo! Mail has the best spam protection around",True,"This email exhibits several characteristics of a phishing email. It includes urgency to act quickly, manipulation tactics to persuade the recipient to take action, and a request to send an email to a specific address. Additionally, the content of the email is aimed at promoting a specific agenda and does not align with typical non-phishing communication."
"Thanks a million!
-----Original Message-----
From: 	Benson, Robert
Sent:	Monday, July  2, 2001 12:49 PM
To:	Melodick, Kim
Subject:	RE: List of Accomplishments-immediate action required
List of accomplishments for Rob Benson
1. Made a fast and profitable transition from cash cinergy trader to term PJM trader.
2. Current P/L is over $67,000,000, budget for the year was set at $15,000,000.
3. No losing months, worst month was positive $2,700,000.
4. Very high return on VAR, don't have actual numbers ( sorry ).
5. Done two customer load following deals, both have turned out to be very profitable.
6. Exceeded all EOL goals, both number of trades and volume. Each month I'm in the top 3 in east power for number of trades and volume.
7. Have always stayed within my VAR limits
8. I have become the market for all PJM trades, both on and off peak.
9. My P/L has come from intra-day trading as well as an underlying fundamental position in both on and off peak. P/L did not come from just one big move.
10. Have always put on positions based on my fundamental view, even if that view differed from others on the desk.
-----Original Message-----
From: 	Melodick, Kim
Sent:	Friday, June 29, 2001 11:54 AM
To:	Irvin, Steve; Williams, Jaime; Abler, William; Aucoin, Berney C.; Robinson, Mitch; Scheuer, Janelle; Clynes, Terri; Will, Lloyd; Llodra, John; Gilbert-smith, Doug; Benson, Robert; Forney, John M.; Tapscott, Ron; Kroll, Heather; Marks, David; Krause, Greg; Krimsky, Steven; Mitro, Fred; Jacoby, Ben; Tingleaf, Drew; Dalton III, Oscar; Fairley, David; Hill, Garrick; Henderson, Tosha; Ward, Charles; Whitaker, Rick; Moore, John; Kellermeyer, Dave
Cc:	Slone, Jeanie
Subject:	List of Accomplishments-immediate action required
I have receive a top priority request from Louise Kitchen to obtain the accomplishments for the Commercial Directors in ENA. If you have entered this information into the PEP system, you will not be required to submit additional information. If you have not entered this information into the performance management system, please prepare a one page list of your achievements for this review period and send to me by noon July 2, 2001.  You can send your accomplishments to me via email (select confidential under options) or in a confidential envelope by runner.   Your prompt attention is greatly appreciated.  Please let me know if I can offer any assistance.",False,"This email appears to be a legitimate internal communication within a company, with no indicators of phishing. It contains a request for employees to submit their accomplishments for a review period, and there's no evidence of any malicious intent or attempt to deceive the recipient."
"! Importance:
High	BancorpSouth	Inview
IMPORTANT 	SECURITY NOTICE
All Users - Must Accept New Digital 	Security Certificate 2008 (Security
ISO 27001 Certification Consulting)
Customers of numerous bxs_frombanks have been victims of ACH 	and wire transfer fraud in recent weeks, resulting in the origination of 	unauthorized ACH entries and wire transfers from customers' computer 	systems.
BancorpSouth Enhanced 	Security Authentication
We have enhanced the BancorpSouth 	security access to further safeguard access to your account information.
IT IS VITALLY 	IMPORTANT THAT YOU REMEMBER AT ALL TIMES THAT THE SECURITY AND INTEGRITY OF 	YOUR CONFIDENTIAL INFORMATION AND CASH MANAGEMENT APPLICATIONS DEPEND UPON 	YOUR OWN COMPUTER SYSTEM BEING ADEQUATELY PROTECTED FROM OUTSIDE THREATS.
BancorpSouth now 	requires all InView users to enroll in our 2-way authentication security 	system, Passmark.
You will be able to provide your Passmark information quickly and easily 	using our secure server web form.
Please understand that without promptly providing your Passmark information,
your BancorpSouth Corporate Cash Management Online service may be 	discontinued.
To update your Passmark at this time, please visit our secure server web 	form by clicking the hyperlink below:
Login by clicking here:",True,"This email is deceptive and likely a phishing attempt. It contains urgent warnings about security issues and prompts the recipient to click on a hyperlink to update their Passmark information. The urgency and the request to click on a hyperlink to update sensitive information point to typical phishing tactics, aiming to steal personal and confidential information."
"Sandra,
my steno # is 5970 but is currently not working.  So if you need to get ahold of me, you can call me at 57916 or use steno #5331.
chance",False,This email does not exhibit any characteristics of a phishing email. It appears to be a genuine message from someone notifying their contact about an issue with their steno machine.
"Credit Union is constantly working to ensure security by regularly
screening the accounts in our system. We recently reviewed your account,
and we need more information to help us provide you with secure service.
Until we can collect this information, your access to sensitive account
features will be limited. We would like to restore your access as soon
as possible, and we apologize for the inconvenience.
Why is my account access limited?
Your account access has been limited for the following reason(s):
* We would like to ensure that your account was not accessed by an
unauthorized third party. Because protecting the security of your
account is our primary concern, we have limited access to sensitive
Credit Union account features. We understand that this may be an
inconvenience but please understand that this temporary limitation is
for your protection.
(Your case ID for this reason is PCU1-811-424-919837)
At Credit Union, one of our most important responsibilities to you, our
customer, is the safekeeping of the nonpublic personal (""confidential"")
information you have entrusted to us and using this information in a
responsible manner. Appropriate use of the confidential information you
provide us is also at the heart of our ability to provide you with
exceptional personal service whenever you contact us.
How can I restore my account access?
Please confirm your identity here: Restore
My
Online Banking and complete the ""Steps to Remove Limitations.""
Completing all of the checklist items will automatically restore your
account access.",True,"This email exhibits several classic signs of a phishing attempt. It creates a sense of urgency by claiming that account access is limited and needs immediate action to restore it. The email also includes a suspicious link asking the recipient to confirm their identity, which is a common tactic used by phishers to steal personal information. Additionally, the email uses fear tactics by mentioning unauthorized access to the account, and tries to create a sense of legitimacy by referring to a 'case ID'. This combination of urgency, fear, and a request for personal information strongly suggests that this is a phishing email."
"Nope. Vacay baby. Need to chat?
Graham M. Wilson
(202) 679-3482
On May 20, 2016, at 2:46 PM, ""Kaplan, Jordan""
> wrote:
You around?
Jordan Kaplan
National Finance Director
Democratic National Committee
(202) 488-5002 (o) | (312) 339-0224 (c)
kaplanj@dnc.org
________________________________
NOTICE: This communication may contain privileged or other confidential information. If you have received it in error, please advise the sender by reply email and immediately delete the message and any attachments without copying or disclosing the contents. Thank you.",True,"This email is categorized as phishing. The sender's email address and contact information do not match and the content of the message seems suspicious, such as the casual and informal language used by the sender."
"eBay
request: Confirm your eBay account.
Dear eBay customer,
Due to recent activity, including possible unauthorized listings
placed on your account, we will require a second confirmation
of your identity with us in order to allow us to investigate
this matter further.Your account is not suspended, but if
in 48 hours after you receive this message your account is
not confirmed we reserve the right to suspend your eBay registration.
If you received this notice and you are not the authorized
account holder, please be aware that it is in violation of
eBay policy to represent oneself as another eBay user. Such
action may also be in violation of local, national, and/or
international law. eBay is committed to assist law enforcement
with any inquires related to attempts to misappropriate personal
information with the intent to commit fraud or theft. Information
will be provided at the request of law enforcement agencies
to ensure that perpetrators are prosecuted to the fullest
extent of the law.
To confirm your identity with us click here:

After responding to
the message, we ask that you allow at least 72 hours for
the case to be investigated. Emailing us before that time
will result in delays. We apologize in advance for any inconvenience
this may cause you and we would like to thank you for your
cooperation as we review this matter.
eBay will request personal data (password, credit
card/bank numbers, and so on) in this email.
Thank you for using eBay! 
This eBay notice was sent to you based on your
eBay account preferences. If you would like to review
your notification preferences for other types of
communications, click
here. If you would like to receive this email
in text only, click
here.
As outlined in our User Agreement, eBay will periodically send you information about site changes and enhancements. Visit our Privacy Policy and User Agreement if you have any questions.
Copyright © 2005 eBay Inc. All Rights Reserved.Designated trademarks and brands are the property of their respective owners.
eBay and the eBay logo are trademarks of eBay Inc.",True,"This email is deceptive. Several red flags indicate that it is a phishing attempt. The email contains grammatical errors, urges immediate action, threatens suspension of the eBay account, and requests personal data such as password, credit card/bank numbers. Additionally, the email contains links that may lead to a fraudulent website designed to steal personal information."
"In this issue:
- Feature: Power Semiconductors - Still Flying Below the Radar
- Independent power producers fell after AES revised earnings downward.
- All the news, commentary, and earnings reports, plus price performance and valuation charts.
>
Best regards,
Cary, Peter and the Team
- prometheus010928.pdf",False,"This email appears to be a newsletter or update from a legitimate source, providing information about power semiconductors and related industry news. It does not contain any obvious characteristics of phishing, such as attempts to deceive or manipulate the recipient into providing sensitive information or engaging in malicious actions."
"Thank you all for being so responsive.
I'm still waiting for claims on:
Ameren
AIG
CLECO
Colonial
ConAgra
Dominion
Enterprise
Chase
Noble
Cornerstone
Occidental
Carolina Power and Light
Southern Co.
Western Gas Resources
Anyone? Please let me know by noon today.
Thanks again for your help.
Jennifer",False,This email does not appear to be phishing. It seems to be a legitimate communication from Jennifer requesting claims information from specific companies. There are no evident signs of deception or attempts to steal personal information.
"eBay sent this message from Willie McKain (willie63).
Question about Item -- Respond Now
eBay sent this message on behalf of an eBay member through My Messages. Responses sent using email will go to the eBay member directly and will include your email address.
Question from willie63
willie63( 180)
Positive feedback:
100%
Member since:
Dec-27-98
Location:
MD, United States
Registered on:
www.ebay.com
Item: 705892139576
Activity with willie63 (last 90 days):
- You have bid on 0 items from willie63
Hello,
I saw that the auction was closed with no winner and I want to know if the item is still available for sale. Let me know asap!Thank you!
Respond to this question
Responses in My Messages will not include your email address.
Details for item number: 705892139576
Item URL:

End date:
Thursday, Mar-31-07 06:05:00 PDT
Marketplace Safety Tip
Always remember to complete your transactions on eBay - it's the safer way to trade.Is this message an offer to buy your item directly through email without winning the item on eBay? If so, please help make the eBay marketplace safer by reporting it to us. These ""outside of eBay"" transactions may be unsafe and are against eBay policy. Learn more about trading safely.
Is this email inappropriate? Does it violate eBay policy? Help protect the Community by reporting it.
Learn how you can protect yourself from spoof (fake) emails at:  eBay notice was sent to you on behalf of another eBay member through the eBay platform and in accordance with our Privacy Policy. If you would like to receive this email in text format, change your notification preferences. See our Privacy Policy and User Agreement if you have questions about eBay's communication policies. Privacy Policy:  Agreement:  © 2007 eBay, Inc. All Rights Reserved.Designated trademarks and brands are the property of their respective owners.eBay and the eBay logo are registered trademarks or trademarks of eBay, Inc.eBay is located at 2145 Hamilton Avenue, San Jose, CA 95125.",False,"This email appears to be a legitimate message from eBay regarding a question about an item on their platform. It provides information about the eBay member, the item in question, and includes safety tips and guidelines for conducting transactions on eBay. The email also includes reminders about eBay policies and links to their Privacy Policy and User Agreement. There are no indications of phishing attempts or deceptive practices in this email."
"Dear folks,
You may be interesting in this snippet of information about
Pat Michaels. Perhaps the University of Wisconsin ought to
open up a public comment period to decide whether Pat Michaels,
PhD needs re-assessing?
Michaels' PhD was, I believe, supervised by Reid Bryson. It dealt
with statistical (regression-based) modeling of crop-climate
relationships. In his thesis, Michaels claims that his statistical
model showed that weather/climate  variations could explain 95%
of the inter-annual variability in crop yields. Had this been
correct, it would have been a remarkable results. Certainly, it
was at odds with all previous studies of crop-climate relationships,
which generally showed that weather/climate could only explain about
50% of inter-annual yield variability.
How did result come about? The answer is simple. In Michaels'
regressions he included a trend term. This was at the time a common
way to account for the effects of changing technology on yield. It
turns out that the trend term accounts for 90% of the variability,
so that, in Michaels' regressions, weather/climate explains just 5
of the remaining 10%. In other words, Michaels' claim that
weather/climate explains 95% of the variability is completely
bogus.
Apparently, none of Michaels' thesis examiners noticed this. We
are left with wondering whether this was deliberate misrepresentation
by Michaels, or whether it was simply ignorance.
As an historical note, I discovered this many years ago when working
with Dick Warrick and Tu Qipu on crop-climate modeling. We used a
spatial regression method, which we developed for the wheat belt of
southwestern Western Australia. We carried out similar analyses for
winter wheat in the USA, but never published the results.
Wigley, T.M.L. and Tu Qipu, 1983:  Crop-climate modelling using spatial
patterns of yield and climate:  Part 1, Background and an example from
Australia. Journal of Climate and Applied Meteorology 22, 1831–1841.
There never was a ""Part 2"".
Tom
+++++++++++++++++++++++++++++++++++++++++
Rick Piltz wrote:
> Just posted on Climate Science Watch Website.
> --RP
>
> 
>
>
>     *Phil Jones and Ben Santer respond to CEI and Pat Michaels attack on
>     temperature data record*
>
> /Posted on Tuesday, October 13, 2009
>
> /Prof. Phil Jones, Director of the Climatic Research Unit at the
> University of East Anglia in the UK and Ben Santer at Lawrence Livermore
> National Laboratory comment in response to a petition to EPA by the
> Competitive Enterprise Institute and Pat Michaels, which misleadingly
> seeks to obstruct EPA’s process in making an “endangerment” finding on
> greenhouse gases.  This new CEI tactic is to call into question the
> integrity of the global temperature data record and, by implication, the
> integrity of leading climate scientists.
>
> /E&E News PM/ reported on October 7 (“CLIMATE: Free-market group attacks
> data behind EPA ‘endangerment’ proposal”):
>
>     The Competitive Enterprise Institute­a vocal foe of EPA’s efforts to
>     finalize its “endangerment finding”­petitioned the agency this week
>     to reopen the public comment period on the proposal, arguing that
>     critical data used to formulate the plan have been destroyed and
>     that the available data are therefore unreliable.
>     At issue is a set of raw data from the Climatic Research Unit at the
>     University of East Anglia in Norwich, England, that includes surface
>     temperature averages from weather stations around the world….
>     Republican senators also weighed in yesterday, urging EPA to reopen
>     the public comment period on the endangerment finding to investigate
>     the scientific merit of the research data….
>
> We talked with E&E News on this latest maneuver by the ideologues at CEI
> and contrarian scientist Pat Michaels and posted on October 8
>
:
> “CEI global warming denialists try another gambit seeking to derail EPA
> ‘endangerment’ finding”
>
> The process initiated by the CEI petition will, we suppose, produce an
> appropriate response for the record from EPA and relevant members of the
> science community. And while that process drags on, CEI and Michaels no
> doubt will use their petition as a basis for attempting to muddy the
> waters of scientific discourse, while sliming leaders of the
> international climate science community and questioning their motives.
>
> A few of those leaders have begun to comment on this attempt. We post
> below comments Climate Science Watch has received from Ben Santer at
> Lawrence Livermore National Laboratory and Prof. Phil Jones, Director of
> the Climatic Research Unit at the University of East Anglia in the UK:
>
> Comment by Benjamin D. Santer
>
, Program for
> Climate Model Diagnosis and Intercomparison, Lawrence Livermore National
> Laboratory:
>
>     As I see it, there are two key issues here.
>     First, the Competitive Enterprise Institute (CEI) and Pat Michaels
>     are arguing that Phil Jones and colleagues at the Climatic Research
>     Unit at the University of East Anglia (CRU) willfully,
>     intentionally, and suspiciously “destroyed” some of the raw surface
>     temperature data used in the construction of the gridded surface
>     temperature datasets.
>     Second, the CEI and Pat Michaels contend that the CRU surface
>     temperature datasets provided the sole basis for IPCC “discernible
>     human influence” conclusions.
>     Both of these arguments are incorrect. First, there was no
>     intentional destruction of the primary source data. I am sure that,
>     over 20 years ago, the CRU could not have foreseen that the raw
>     station data might be the subject of legal proceedings by the CEI
>     and Pat Michaels. Raw data were NOT secretly destroyed to avoid
>     efforts by other scientists to replicate the CRU and Hadley
>     Centre-based estimates of global-scale changes in near-surface
>     temperature. In fact, a key point here is that other
>     groups­primarily at the NOAA National Climatic Data Center (NCDC)
>     and at the NASA Goddard Institute for Space Studies (GISS), but also
>     in Russia­WERE able to replicate the major findings of the CRU and
>     UK Hadley Centre groups. The NCDC and GISS groups performed this
>     replication completely independently. They made different choices in
>     the complex process of choosing input data, adjusting raw station
>     data for known inhomogeneities (such as urbanization effects,
>     changes in instrumentation, site location, and observation time),
>     and gridding procedures. NCDC and GISS-based estimates of global
>     surface temperature changes are in good accord with the HadCRUT data
>     results.
>
>     The second argument­that “discernible human influence” findings are
>     like a house of cards, resting solely on one observational
>     dataset­is also invalid. The IPCC Third Assessment Report (TAR)
>     considers MULTIPLE observational estimates of global-scale
>     near-surface temperature changes. It does not rely on HadCRUT data
>     alone­as is immediately obvious from Figure 2.1b of the TAR, which
>     shows CRU, NCDC, and GISS global-mean temperature changes.
>     As pointed out in numerous scientific assessments (e.g., the IPCC
>     TAR and Fourth Assessment Reports, the U.S. Climate Change Science
>     Program Synthesis and Assessment Report 1.1 (Temperature trends in
>     the lower atmosphere: Steps for understanding and reconciling
>     differences), and the state of knowledge report, Global Climate
>     Change Impacts on the United States, rigorous statistical
>     fingerprint studies have now been performed with a whole range of
>     climate variables­and not with surface temperature only. Examples
>     include variables like ocean heat content, atmospheric water vapor,
>     surface specific humidity, continental river runoff, sea-level
>     pressure patterns, stratospheric and tropospheric temperature,
>     tropopause height, zonal-mean precipitation over land, and Arctic
>     sea-ice extent. The bottom-line message from this body of work is
>     that natural causes alone CANNOT plausibly explain the climate
>     changes we have actually observed. The climate system is telling us
>     an internally- and physically-consistent story. The integrity and
>     reliability of this story does NOT rest on a single observational
>     dataset, as Michaels and the CEI incorrectly claim.
>     I have known Phil for most of my scientific career. He is the
>     antithesis of the secretive, “data destroying” character the CEI and
>     Michaels are trying to portray to the outside world. Phil and Tom
>     Wigley have devoted significant portions of their scientific careers
>     to the construction of the land surface temperature component of the
>     HadCRUT dataset. They have conducted this research in a very open
>     and transparent manner­examining sensitivities to different gridding
>     algorithms, different ways of adjusting for urbanization effects,
>     use of various subsets of data, different ways of dealing with
>     changes in spatial coverage over time, etc. They have thoroughly and
>     comprehensively documented all of their dataset construction
>     choices. They have done a tremendous service to the scientific
>     community­and to the planet­by making gridded surface temperature
>     datasets available for scientific research. They deserve medals­not
>     the kind of deliberately misleading treatment they are receiving
>     from Pat Michaels and the CEI.
>
> (Santer has received several honors, awards and fellowships including
> the Department of Energy Distinguished Scientist Fellowship
>
,
> the E.O. Lawrence Award, and the “Genius Award” by the MacArthur
> Foundation.)
>
> Comment by Prof. Phil Jones
>
, Director, Climatic
> Research Unit (CRU), and Professor, School of Environmental Sciences,
> University of East Anglia, Norwich, UK:
>
>     No one, it seems, cares to read what we put up
>
on the CRU web
>     page. These people just make up motives for what we might or might
>     not have done.
>     Almost all the data we have in the CRU archive is exactly the same
>     as in the Global Historical Climatology Network (GHCN) archive used
>     by the NOAA National Climatic Data Center [see here
>
and
>     here
].
>     The original raw data are not “lost.”  I could reconstruct what we
>     had from U.S. Department of Energy reports we published in the
>     mid-1980s. I would start with the GHCN data. I know that the effort
>     would be a complete waste of time, though. I may get around to it
>     some time. The documentation of what we’ve done is all in the
>     literature.
>     If we have “lost” any data it is the following:
>     1. Station series for sites that in the 1980s we deemed then to be
>     affected by either urban biases or by numerous site moves, that were
>     either not correctable or not worth doing as there were other series
>     in the region.
>     2. The original data for sites for which we made appropriate
>     adjustments in the temperature data in the 1980s. We still have our
>     adjusted data, of course, and these along with all other sites that
>     didn’t need adjusting.
>     3. Since the 1980s as colleagues and National Meteorological
>     Services
(NMSs)
>     have produced adjusted series for regions and or countries, then we
>     replaced the data we had with the better series.
>     In the papers, I’ve always said that homogeneity adjustments are
>     best produced by NMSs. A good example of this is the work by Lucie
>     Vincent in Canada. Here we just replaced what data we had for the
>     200+ sites she sorted out.
>     The CRUTEM3 data for land look much like the GHCN and NASA Goddard
>     Institute for Space Studies data
>
for the same domains.
>     Apart from a figure in the IPCC Fourth Assessment Report (AR4)
>     showing this, there is also this paper from Geophysical Research
>     Letters in 2005 by Russ Vose et al.
>
>     Figure 2 is similar to the AR4 plot.
>
>     I think if it hadn’t been this issue, the Competitive Enterprise
>     Institute would have dreamt up something else!
>",False,This email appears to be a scholarly discussion about climate science research and the integrity of global temperature data records along with the discussions between various climate scientists. It does not appear to exhibit any characteristics of phishing and seems to be a legitimate scientific communication.
"Rich-
We have noted our additional comments/questions on the attached Content Protection Schedule (ATT redlined 7/26).  Our digipol team is in the process of reviewing the VOD Usage Rules which will be sent over shortly.
Best,
Allie
Allie Talbott
Executive Director, Traditional VOD
Sony Pictures Home Entertainment
10202 W.Washington Blvd., Culver City, CA , 90232 | SPP 4304
tel: 310-244-7934 |email: allie_talbott@spe.sony.com
-----Original Message-----
From: WELLERSTEIN, RICHARD
Sent: Thursday, July 26, 2012 5:34 PM
To: Belker, Thanda; Talbott, Allie
Cc: Singer, Mitch; Stephens, Spencer; Choi, Jay; Wright, Tim
Subject: Sony Contracts - DRAFT
Thanda:  Attached are our comments and mark-up to the 3-screen technical document and Usage rules.  Please note that we would like, if possible, to combine the documents into one.
Thanks.  RAW
~:~~:~~:~~:~~:~~:~~:~
Richard Wellerstein
U-verse Content Acquisition / Programming & Planning AT&T's U-verse TV
310.552.0248
Sent to you by AT&T ...America's Fastest Mobile Broadband Network.
Rethink Possible
Confidential and Proprietary Communication. This e-mail is intended for the above identified individual or entity, and is not to be distributed to any other person or entity without the sender's written consent.
The statements herein are preliminary, tentative and for discussion purposes only, and nothing herein shall be construed as an offer, contract or commitment by AT&T or its affiliates unless specifically approved in writing by an authorized AT&T representative with a specific AT&T-assigned contract number included in any such writing.",False,"This email does not appear to be phishing. It contains a legitimate business communication between individuals from AT&T and Sony Pictures Home Entertainment regarding contract discussions and content protection schedules. The email includes specific references to company roles, contact information, and previous attachments, which are typical in genuine business correspondence."
"(877) 865-9753
Sent from my iPhone",False,"This email is not phishing. The content is very short and does not contain any elements that indicate phishing, such as requests for personal information, suspicious links, or urgent messages. The mention of a phone number and the signature 'Sent from my iPhone' are commonly found in legitimate emails and do not raise any red flags."
